Platform,business_id,city,state,postal_code,score,review_count,Gender,CEO_sch_cat,CEO_grd_yr,field_cat,ZIP Code,Business_ID_other,Rural_metropolitan_Desc,Tot_Clms_Services,Brnd_Tot_Clms_Services,Gnrc_Tot_Clms_Services,Othr_Tot_Clms_Services,LIS_Tot_Clms_Services,Opioid_Tot_Clms_Services,Antbtc_Tot_Clms_Services
Platform 1,1265788962,Collegeville,PA,19426,4.5,6,M,125,2008,71,194263613,1265788962,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",149,11,138,0,112,,
Platform 1,1659471217,Media,PA,19063,4,5,F,108,1984,41,190635104,,,,,,,,,
Platform 1,1639563547,Garden City,ID,83714,3,19,M,210,2015,55,837141413,,,,,,,,,
Platform 1,1093871774,Philadelphia,PA,19106,4.5,23,M,108,2000,57,191044206,1093871774,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",101,,97,,25,18,
Platform 1,1871214064,Springfield,PA,19064,2.5,32,F,108,2022,45,711013841,,,,,,,,,
Platform 1,1760704837,Philadelphia,PA,19145,4.5,12,F,108,2010,10,850044633,,,,,,,,,
Platform 1,1689327520,Lambertville,NJ,08530,5,5,F,108,2021,45,317070219,,,,,,,,,
Platform 1,1356349377,Bryn Mawr,PA,19010,4,25,F,114,1989,17,190101352,1356349377,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",187,,180,,0,0,
Platform 1,1578029260,Reno,NV,89503,4,29,F,108,2016,66,895570001,,,,,,,,,
Platform 1,1811343015,Franklin,TN,37067,3,10,F,108,2016,18,370675909,,,,,,,,,
Platform 1,1174517403,Metairie,LA,70001,3.5,5,M,116,1987,22,341105729,1174517403,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1230,293,937,0,124,0,71
Platform 1,1992846877,Nashville,TN,37205,2,8,M,108,2006,10,372320028,,,,,,,,,
Platform 1,1518127794,Philadelphia,PA,19147,3,13,F,138,2007,48,191063323,1518127794,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",2386,1089,1297,0,1054,0,
Platform 1,1811214638,Deptford,NJ,08096,2,6,M,108,2012,59,80869354,1811214638,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",149,,141,,,78,14
Platform 1,1306966726,North Wales,PA,19454,4,6,M,108,1991,12,194543794,,,,,,,,,
Platform 1,1336762061,Lansdale,PA,19446,3,10,M,135,2020,21,194461259,1336762061,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",254,,211,,69,0,
Platform 1,1316724883,Carmel,IN,46032,2.5,33,F,108,2023,47,46033,,,,,,,,,
Platform 1,1730411786,Philadelphia,PA,19106,3.5,10,F,108,2009,45,191045127,1730411786,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1300,711,589,0,70,,56
Platform 1,1154617660,Saint Petersburg,FL,33716,5,6,F,59,2011,46,337136738,1154617660,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",346,56,290,0,88,,42
Platform 1,1598833543,Tampa,FL,33609,4.5,7,M,108,2000,60,336134679,1598833543,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",87,,85,,,14,22
Platform 1,1174525067,Philadelphia,PA,19128,4,29,M,114,1978,48,191523000,1174525067,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1687,770,917,0,532,0,17
Platform 1,1942364856,Tampa,FL,33607,3,14,F,201,2002,29,336129416,1942364856,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",386,130,256,0,76,42,12
Platform 1,1396788931,Franklin,TN,37064,1.5,5,M,73,2002,19,370675909,1396788931,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",273,,243,,40,46,64
Platform 1,1174586358,Philadelphia,PA,19147,4.5,7,M,108,1987,33,191472061,1174586358,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",2563,274,2265,24,1292,170,66
Platform 1,1255952818,Philadelphia,PA,19140,2.5,28,F,138,2020,21,191141025,1255952818,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",29,,21,,,0,
Platform 1,1427257526,Spring Hill,FL,34606,3,15,M,205,2004,33,773793354,1427257526,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",2041,,1832,,139,19,155
Platform 1,1477745156,Reno,NV,89509,5,6,F,68,2006,33,700062755,1477745156,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",4884,596,4262,26,802,44,62
Platform 1,1477548246,Glen Carbon,IL,62034,3.5,7,M,108,1995,58,620344322,,,,,,,,,
Platform 1,1598067779,High Ridge,MO,63049,4.5,7,F,108,2010,45,630492508,1598067779,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",279,37,242,0,52,0,40
Platform 1,1568824951,Santa Barbara,CA,93101,4.5,8,F,23,2016,3,931056219,,,,,,,,,
Platform 1,1366848137,Tucson,AZ,85730,2,22,M,108,2014,59,857112602,,,,,,,,,
Platform 1,1821383456,Philadelphia,PA,19107,2,9,M,77,2011,22,191044319,,,,,,,,,
Platform 1,1730115585,Mount Laurel,NJ,08054,3.5,25,M,93,1999,36,80543188,,,,,,,,,
Platform 1,1265788962,King of Prussia,PA,19406,2.5,27,M,125,2008,71,194063261,1265788962,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",149,11,138,0,112,,
Platform 1,1851823660,Southampton,PA,18966,2.5,11,M,96,2017,67,616061907,1851823660,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",50,,49,,,,
Platform 1,1093009748,Pinellas Park,FL,33781,2,10,F,43,2011,21,337813540,1093009748,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",277,,237,,121,13,36
Platform 1,1558702241,Philadelphia,PA,19146,4,16,F,102,2013,49,452554708,1558702241,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",44,13,31,0,0,0,
Platform 1,1922586320,Marrero,LA,70072,3.5,7,F,108,2018,45,993018078,1922586320,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",95,,92,,25,,41
Platform 1,1598833543,Tampa,FL,33618,4.5,10,M,108,2000,60,336134679,1598833543,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",87,,85,,,14,22
Platform 1,1336261056,Wayne,PA,19087,4.5,6,M,108,2002,53,74705056,1336261056,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1219,53,1166,0,212,,72
Platform 1,1033658828,Havertown,PA,19083,1.5,8,F,108,2015,45,190835733,,,,,,,,,
Platform 1,1053377333,St. Louis,MO,63117,5,6,M,175,1991,75,631184601,1053377333,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",925,116,809,0,754,,195
Platform 1,1619922168,Philadelphia,PA,19111,5,16,M,60,1999,11,191113948,,,,,,,,,
Platform 1,1902048259,Saint Petersburg,FL,33716,3.5,10,M,201,2009,3,337051300,1902048259,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",24,11,13,0,0,0,0
Platform 1,1376548065,Tampa,FL,33615,3,9,M,187,1996,51,336147165,1376548065,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",229,,222,,29,88,22
Platform 1,1366848137,Tucson,AZ,85712,3.5,5,M,108,2014,59,857112602,,,,,,,,,
Platform 1,1437123254,Saint Louis,MO,63108,1.5,34,M,126,2004,5,631171811,1437123254,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",2723,,1785,,646,,23
Platform 1,1992953434,Medford,NJ,08055,3.5,10,M,108,2006,28,80559501,1992953434,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",371,,369,,68,142,20
Platform 1,1316724883,Carmel,IN,46032,3.5,5,F,108,2023,47,46033,,,,,,,,,
Platform 1,1881891083,Brookhaven,PA,19015,2.5,12,M,108,2007,45,190151400,1881891083,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",339,15,324,0,74,22,167
Platform 1,1811007289,Fairview Heights,IL,62208,3,8,M,218,1992,63,622082074,1811007289,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",117,107,,,42,0,0
Platform 1,1437100195,Nashville,TN,37205,4.5,12,F,108,1999,45,372032165,1437100195,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",147,12,135,0,15,0,42
Platform 1,1629245022,New Orleans,LA,70115,5,10,M,130,2006,21,701174736,1629245022,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",6308,802,5391,115,4920,16,146
Platform 1,1134324825,Brentwood,TN,37027,3.5,8,F,106,2005,51,370275721,1134324825,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",171,,164,,17,28,
Platform 1,1386960870,Fishers,IN,46038,5,6,M,55,2007,61,453312457,1386960870,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",125,,117,,37,0,51
Platform 1,1316037153,Tucson,AZ,85715,2,18,M,3,1992,33,104672401,,,,,,,,,
Platform 1,1205560752,Edmonton,AB,T5K 2A2,4,14,F,108,2021,45,421298137,,,,,,,,,
Platform 1,1164952552,Lithia,FL,33547,2,9,M,108,2017,58,335474382,,,,,,,,,
Platform 1,1821040866,Philadelphia,PA,19128,1.5,10,M,210,1998,18,191115729,,,,,,,,,
Platform 1,1316037153,Tucson,AZ,85711,4.5,34,M,3,1992,33,104672401,,,,,,,,,
Platform 1,1275881773,Sparks,NV,89431,2.5,5,F,202,2012,58,894349688,,,,,,,,,
Platform 1,1104266089,Langhorne,PA,19047,2.5,17,M,59,2012,40,190471840,1104266089,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",839,85,754,0,225,,
Platform 1,1821040866,Philadelphia,PA,19106,3,9,M,210,1998,18,191115729,,,,,,,,,
Platform 1,1275881773,Sparks,NV,89434,4.5,16,F,202,2012,58,894349688,,,,,,,,,
Platform 1,1538504709,Santa Barbara,CA,93105,4,23,M,108,2013,61,931101110,1538504709,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",215,,209,,94,,18
Platform 1,1275058414,Tampa,FL,33626,5,10,M,108,2017,58,336241853,,,,,,,,,
Platform 1,1104870757,Southampton,PA,18966,4.5,9,M,91,1991,60,189664218,1104870757,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",20,0,20,0,,,
Platform 1,1336374305,Wesley Chapel,FL,33543,1.5,27,M,108,2004,18,335446319,,,,,,,,,
Platform 1,1457885618,Clearwater,FL,33756,5,20,M,108,2017,31,337631726,1457885618,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",416,,339,,210,,97
Platform 1,1538311600,Plymouth Meeting,PA,19462,4.5,11,M,112,2008,49,194621353,1538311600,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",84,35,49,0,,0,
Platform 1,1508126525,Philadelphia,PA,19103,2.5,5,M,179,2012,19,191042640,1508126525,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",118,,110,,76,,39
Platform 1,1356438105,Philadelphia,PA,19106,4,14,F,108,1998,20,113731329,1356438105,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",450,169,210,71,418,0,0
Platform 1,1689020315,Southampton,PA,18966,4,23,M,108,2015,58,154371344,,,,,,,,,
Platform 1,1598833543,Tampa,FL,33602,2.5,5,M,108,2000,60,336134679,1598833543,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",87,,85,,,14,22
Platform 1,1376070110,Largo,FL,33770,4.5,7,F,108,2017,58,337771355,,,,,,,,,
Platform 1,1013496702,Edmonton,AB,T6L 7B9,4,5,F,108,2018,58,787175057,,,,,,,,,
Platform 1,1447819891,Hendersonville,TN,37075,5,6,M,60,2016,11,370756421,,,,,,,,,
Platform 1,1194219741,Nashville,TN,37211,4.5,11,M,36,2018,63,296156317,1194219741,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",485,34,451,0,362,0,0
Platform 1,1801332218,Edmonton,AB,T6E 6P4,3,6,F,108,2019,13,421298170,,,,,,,,,
Platform 1,1578517447,Saint Petersburg,FL,33701,4.5,8,M,99,1988,18,337092114,,,,,,,,,
Platform 1,1770720401,Santa Barbara,CA,93110,2,5,F,108,1997,13,931032109,,,,,,,,,
Platform 1,1144859083,New Orleans,LA,70116,3.5,14,M,68,2020,19,701153593,1144859083,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",40,0,40,0,12,,22
Platform 1,1487662656,Glen Carbon,IL,62034,5,5,M,108,2001,21,620341595,1487662656,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",3669,,3395,,2308,629,53
Platform 1,1336202365,Carpinteria,CA,93013,4.5,6,M,141,1995,18,930131410,,,,,,,,,
Platform 1,1295230183,Antioch,TN,37013,1.5,36,M,176,2021,21,370133117,1295230183,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",971,,771,,631,,24
Platform 1,1073511697,Wilmington,DE,19810,3,15,M,191,1998,21,198053420,,,,,,,,,
Platform 1,1225635212,Smyrna,TN,37167,2,5,F,108,2020,45,300804255,1225635212,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",473,43,430,0,277,0,
Platform 1,1295771426,West Chester,PA,19380,4,7,M,108,1995,11,193824863,,,,,,,,,
Platform 1,1801809660,Santa Barbara,CA,93105,5,36,F,223,1997,25,931053101,1801809660,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",6518,1643,4736,139,5007,140,174
Platform 1,1982857363,Pinellas Park,FL,33781,3,8,M,99,2004,18,337813534,,,,,,,,,
Platform 1,1538104443,Reno,NV,89502,3.5,14,M,163,1994,24,895028400,1538104443,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",298,45,253,0,106,39,14
Platform 1,1902048259,Saint Petersburg,FL,33713,5,9,M,201,2009,3,337051300,1902048259,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",24,11,13,0,0,0,0
Platform 1,1679659486,Kenner,LA,70065,4.5,11,F,108,2005,10,700652467,,,,,,,,,
Platform 1,1689670986,Reno,NV,89519,4,25,M,9,1987,18,895021464,1689670986,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",13,0,13,0,0,0,0
Platform 1,1356683155,Tucson,AZ,85710,3,11,F,108,1998,55,857112683,,,,,,,,,
Platform 1,1467589572,Tampa,FL,33607,2.5,14,F,108,1985,55,336129416,1467589572,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",24,,14,,0,0,
Platform 1,1962469528,Sparks,NV,89431,4,42,M,188,1998,31,894349641,,,,,,,,,
Platform 1,1861485906,Hatboro,PA,19040,5,5,M,39,1998,48,190402045,1861485906,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1166,468,698,0,95,0,
Platform 1,1346752243,Glenside,PA,19038,3.5,7,F,108,2017,58,190385023,,,,,,,,,
Platform 1,1518945179,Land O Lakes,FL,34639,2,16,M,108,1999,49,346393413,1518945179,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",109,54,55,0,22,0,0
Platform 1,1396294153,O'Fallon,IL,62269,2.5,7,F,173,2016,45,622691099,1396294153,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",582,,510,,226,25,28
Platform 1,1700221603,Marlton,NJ,08053,4,26,M,108,2013,33,80532177,1700221603,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",246,22,224,0,95,0,
Platform 1,1073511697,Wilmington,DE,19805,2.5,8,M,191,1998,21,198053420,,,,,,,,,
Platform 1,1780051045,Jenkintown,PA,19046,3.5,21,M,108,2021,58,190462039,,,,,,,,,
Platform 1,1326577867,Cherry Hill,NJ,08002,2.5,16,F,99,2017,69,80032013,1326577867,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",78,16,62,0,,,
Platform 1,1598833543,Tampa,FL,33609,2.5,30,M,108,2000,60,336134679,1598833543,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",87,,85,,,14,22
Platform 1,1578029260,Reno,NV,89502,4.5,51,F,108,2016,66,895570001,,,,,,,,,
Platform 1,1720177975,Tucson,AZ,85718,3.5,82,F,108,2006,58,857486610,,,,,,,,,
Platform 1,1407988843,Clifton Heights,PA,19018,5,8,M,108,1982,21,190181116,1407988843,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",3983,,3490,,616,314,197
Platform 1,1770720401,Santa Barbara,CA,93101,2,12,F,108,1997,13,931032109,,,,,,,,,
Platform 1,1366848137,Tucson,AZ,85710,2.5,10,M,108,2014,59,857112602,,,,,,,,,
Platform 1,1194753582,Greenwood,IN,46142,3,6,F,108,2003,58,461425195,,,,,,,,,
Platform 1,1841751211,Oro Valley,AZ,85755,3,8,M,140,2019,31,857556213,1841751211,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",17,,12,,,0,
Platform 1,1902193279,Indianapolis,IN,46214,4.5,5,M,108,2011,58,462545619,,,,,,,,,
Platform 1,1841751211,Oro Valley,AZ,85704,3,20,M,140,2019,31,857556213,1841751211,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",17,,12,,,0,
Platform 1,1689699985,Brandon,FL,33511,2,10,M,196,1972,67,335115996,1689699985,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",220,,210,,84,85,
Platform 1,1639412026,Metairie,LA,70006,3.5,12,F,77,2013,46,700012080,1639412026,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",86,,76,,45,,
Platform 1,1396770517,Philadelphia,PA,19119,2,15,M,116,1989,21,191244928,1396770517,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",24847,3797,20797,253,16174,672,454
Platform 1,1679515415,Saint Louis,MO,63119,1,11,M,3,1989,7,631101351,1679515415,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",4135,789,3346,0,308,0,
Platform 1,1992846877,Nashville,TN,37214,5,5,M,108,2006,10,372320028,,,,,,,,,
Platform 1,1174684435,Pennington,NJ,08534,3,6,F,108,1993,12,76316583,,,,,,,,,
Platform 1,1134119902,New Hope,PA,18938,4.5,16,M,138,1998,18,189385657,,,,,,,,,
Platform 1,1841751211,Oro Valley,AZ,85704,5,17,M,140,2019,31,857556213,1841751211,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",17,,12,,,0,
Platform 1,1154395671,Nashville,TN,37206,4,40,M,134,1973,69,100061901,1154395671,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",2382,352,2010,20,737,86,54
Platform 1,1376548065,Tampa,FL,33607,4,13,M,187,1996,51,336147165,1376548065,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",229,,222,,29,88,22
Platform 1,1134324825,Brentwood,TN,37027,2,5,F,106,2005,51,370275721,1134324825,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",171,,164,,17,28,
Platform 1,1356471593,Reno,NV,89511,4.5,9,M,116,1992,21,805162422,1356471593,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",869,103,766,0,106,33,25
Platform 1,1821040866,Indianapolis,IN,46205,3,5,M,210,1998,18,462378606,,,,,,,,,
Platform 1,1972801876,Marrero,LA,70072,4,10,F,34,2002,58,700723197,,,,,,,,,
Platform 1,1407564792,Noblesville,IN,46060,3,5,F,108,2022,59,460605006,,,,,,,,,
Platform 1,1053340877,Tucson,AZ,85730,5,5,M,76,1992,19,857122805,1053340877,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",669,45,624,0,176,119,138
Platform 1,1699411868,Tucson,AZ,85715,2.5,10,F,108,2022,45,857122704,,,,,,,,,
Platform 1,1366465486,Ewing,NJ,80246,4.5,7,M,108,1981,57,86282528,1366465486,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",266,,252,,34,138,
Platform 1,1407176688,Reno,NV,89509,3,11,M,108,2006,3,895034538,1407176688,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",695,18,677,0,230,403,
